t_ms,pitch_deg,roll_deg,height_mm,u_thrust,u_roll,u_pitch
163.700,3.2490,0.4758,50.5699,-0.0086,-0.0001,-0.0029
163.800,3.2740,0.4755,50.5690,-0.0086,-0.0001,-0.0029
163.900,3.3038,0.4750,50.5681,-0.0086,-0.0001,-0.0030
164.000,3.3386,0.4743,50.5673,-0.0086,-0.0001,-0.0031
164.100,3.3788,0.4734,50.5664,-0.0085,-0.0001,-0.0032
164.200,3.4245,0.4723,50.5656,-0.0085,-0.0001,-0.0033
164.300,3.4760,0.4709,50.5649,-0.0085,-0.0001,-0.0034
164.400,3.5331,0.4694,50.5642,-0.0085,-0.0001,-0.0035
164.500,3.5958,0.4677,50.5636,-0.0085,-0.0001,-0.0036
164.600,3.6641,0.4657,50.5631,-0.0085,-0.0001,-0.0038
164.700,3.7375,0.4636,50.5626,-0.0085,-0.0001,-0.0040
164.800,3.8158,0.4613,50.5622,-0.0085,-0.0001,-0.0042
164.900,3.8985,0.4588,50.5620,-0.0085,-0.0001,-0.0044
165.000,3.9850,0.4561,50.5618,-0.0085,-0.0001,-0.0047
165.100,4.0747,0.4534,50.5618,-0.0085,-0.0001,-0.0049
165.200,4.1669,0.4505,50.5618,-0.0085,-0.0001,-0.0052
165.300,4.2608,0.4476,50.5620,-0.0085,-0.0001,-0.0055
165.400,4.3556,0.4447,50.5623,-0.0085,-0.0001,-0.0058
165.500,4.4505,0.4417,50.5627,-0.0085,-0.0001,-0.0061
165.600,4.5447,0.4388,50.5632,-0.0085,-0.0001,-0.0065
165.700,4.6372,0.4359,50.5639,-0.0085,-0.0001,-0.0068
165.800,4.7274,0.4331,50.5646,-0.0085,-0.0001,-0.0072
165.900,4.8144,0.4305,50.5654,-0.0085,-0.0001,-0.0075
166.000,4.8977,0.4279,50.5664,-0.0085,-0.0001,-0.0079
166.100,4.9765,0.4256,50.5674,-0.0085,-0.0001,-0.0082
166.200,5.0504,0.4234,50.5686,-0.0085,-0.0002,-0.0086
166.300,5.1190,0.4214,50.5698,-0.0085,-0.0002,-0.0089
166.400,5.1819,0.4196,50.5710,-0.0085,-0.0002,-0.0092
166.500,5.2390,0.4180,50.5724,-0.0085,-0.0002,-0.0095
166.600,5.2903,0.4166,50.5737,-0.0085,-0.0002,-0.0098
166.700,5.3356,0.4155,50.5752,-0.0085,-0.0002,-0.0101
166.800,5.3751,0.4146,50.5766,-0.0086,-0.0002,-0.0103
166.900,5.4091,0.4138,50.5781,-0.0086,-0.0002,-0.0106
167.000,5.4377,0.4133,50.5795,-0.0086,-0.0002,-0.0108
167.100,5.4613,0.4129,50.5810,-0.0086,-0.0002,-0.0110
167.200,5.4804,0.4127,50.5824,-0.0086,-0.0002,-0.0112
167.300,5.4953,0.4127,50.5838,-0.0086,-0.0002,-0.0113
167.400,5.5064,0.4128,50.5852,-0.0086,-0.0002,-0.0115
167.500,5.5142,0.4130,50.5866,-0.0086,-0.0002,-0.0116
167.600,5.5191,0.4133,50.5879,-0.0086,-0.0002,-0.0117
167.700,5.5216,0.4137,50.5891,-0.0086,-0.0002,-0.0117
167.800,5.5220,0.4142,50.5903,-0.0086,-0.0002,-0.0118
167.900,5.5208,0.4147,50.5913,-0.0086,-0.0002,-0.0118
168.000,5.5182,0.4153,50.5924,-0.0086,-0.0002,-0.0119
168.100,5.5145,0.4159,50.5933,-0.0087,-0.0002,-0.0119
168.200,5.5102,0.4166,50.5941,-0.0087,-0.0002,-0.0119
168.300,5.5054,0.4172,50.5949,-0.0087,-0.0002,-0.0119
168.400,5.5004,0.4178,50.5956,-0.0087,-0.0002,-0.0119
168.500,5.4955,0.4184,50.5961,-0.0087,-0.0002,-0.0119
168.600,5.4908,0.4190,50.5966,-0.0087,-0.0002,-0.0118
168.700,5.4863,0.4196,50.5969,-0.0087,-0.0001,-0.0118
168.800,5.4821,0.4202,50.5972,-0.0087,-0.0001,-0.0118
168.900,5.4782,0.4208,50.5973,-0.0087,-0.0001,-0.0117
169.000,5.4744,0.4213,50.5974,-0.0087,-0.0001,-0.0117
169.100,5.4706,0.4219,50.5973,-0.0087,-0.0001,-0.0117
169.200,5.4665,0.4224,50.5972,-0.0087,-0.0001,-0.0116
169.300,5.4617,0.4230,50.5970,-0.0087,-0.0001,-0.0116
169.400,5.4559,0.4236,50.5967,-0.0087,-0.0001,-0.0116
169.500,5.4486,0.4243,50.5963,-0.0087,-0.0001,-0.0115
169.600,5.4392,0.4251,50.5958,-0.0087,-0.0001,-0.0115
169.700,5.4274,0.4260,50.5953,-0.0087,-0.0001,-0.0114
169.800,5.4126,0.4270,50.5948,-0.0087,-0.0001,-0.0114
169.900,5.3943,0.4282,50.5942,-0.0086,-0.0001,-0.0113
170.000,5.3722,0.4295,50.5936,-0.0086,-0.0001,-0.0113
170.100,5.3457,0.4310,50.5929,-0.0086,-0.0001,-0.0112
170.200,5.3145,0.4328,50.5923,-0.0086,-0.0001,-0.0111
170.300,5.2783,0.4347,50.5916,-0.0086,-0.0001,-0.0110
170.400,5.2370,0.4369,50.5910,-0.0086,-0.0001,-0.0109
170.500,5.1903,0.4393,50.5904,-0.0086,-0.0001,-0.0108
170.600,5.1382,0.4419,50.5898,-0.0086,-0.0001,-0.0107
170.700,5.0807,0.4448,50.5892,-0.0086,-0.0001,-0.0105
170.800,5.0179,0.4479,50.5887,-0.0086,-0.0001,-0.0104
170.900,4.9499,0.4512,50.5882,-0.0086,-0.0001,-0.0102
171.000,4.8772,0.4547,50.5878,-0.0086,-0.0001,-0.0100
171.100,4.8001,0.4584,50.5874,-0.0085,-0.0001,-0.0098
171.200,4.7191,0.4623,50.5872,-0.0085,-0.0001,-0.0095
171.300,4.6347,0.4664,50.5869,-0.0085,-0.0001,-0.0093
171.400,4.5475,0.4705,50.5868,-0.0085,-0.0001,-0.0090
171.500,4.4584,0.4748,50.5868,-0.0085,-0.0001,-0.0087
171.600,4.3679,0.4791,50.5868,-0.0085,-0.0001,-0.0084
171.700,4.2770,0.4834,50.5869,-0.0085,-0.0001,-0.0081
171.800,4.1863,0.4877,50.5871,-0.0085,-0.0001,-0.0078
171.900,4.0967,0.4920,50.5874,-0.0085,-0.0001,-0.0074
172.000,4.0090,0.4962,50.5878,-0.0085,-0.0001,-0.0071
172.100,3.9239,0.5003,50.5882,-0.0085,-0.0001,-0.0067
172.200,3.8420,0.5042,50.5888,-0.0085,-0.0000,-0.0064
172.300,3.7640,0.5080,50.5894,-0.0084,-0.0000,-0.0060
172.400,3.6904,0.5116,50.5901,-0.0084,-0.0000,-0.0057
172.500,3.6217,0.5150,50.5909,-0.0084,-0.0000,-0.0054
172.600,3.5581,0.5181,50.5917,-0.0084,-0.0000,-0.0050
172.700,3.5000,0.5211,50.5926,-0.0084,-0.0000,-0.0047
172.800,3.4475,0.5238,50.5935,-0.0084,-0.0000,-0.0044
172.900,3.4006,0.5262,50.5945,-0.0084,-0.0000,-0.0041
173.000,3.3592,0.5285,50.5955,-0.0084,-0.0000,-0.0039
173.100,3.3233,0.5305,50.5965,-0.0084,-0.0000,-0.0036
173.200,3.2926,0.5322,50.5975,-0.0084,-0.0000,-0.0034
173.300,3.2668,0.5338,50.5986,-0.0084,-0.0000,-0.0032
173.400,3.2456,0.5352,50.5996,-0.0084,-0.0000,-0.0030
173.500,3.2286,0.5364,50.6006,-0.0084,-0.0000,-0.0028
173.600,3.2154,0.5374,50.6016,-0.0084,-0.0000,-0.0027
173.700,3.2055,0.5383,50.6025,-0.0084,-0.0000,-0.0025
173.800,3.1986,0.5391,50.6034,-0.0084,-0.0000,-0.0024
173.900,3.1942,0.5397,50.6042,-0.0084,-0.0000,-0.0023
174.000,3.1920,0.5403,50.6050,-0.0084,0.0000,-0.0023
174.100,3.1915,0.5408,50.6057,-0.0085,0.0000,-0.0022
174.200,3.1924,0.5412,50.6063,-0.0085,0.0000,-0.0021
174.300,3.1945,0.5416,50.6069,-0.0085,0.0000,-0.0021
174.400,3.1973,0.5419,50.6074,-0.0085,0.0000,-0.0021
174.500,3.2006,0.5422,50.6077,-0.0085,0.0000,-0.0021
174.600,3.2042,0.5425,50.6080,-0.0085,0.0000,-0.0021
174.700,3.2077,0.5428,50.6082,-0.0085,0.0000,-0.0021
174.800,3.2111,0.5431,50.6083,-0.0085,0.0000,-0.0021
174.900,3.2141,0.5434,50.6083,-0.0085,0.0000,-0.0021
175.000,3.2168,0.5437,50.6082,-0.0085,0.0000,-0.0021
175.100,3.2191,0.5440,50.6080,-0.0085,0.0000,-0.0021
175.200,3.2212,0.5443,50.6076,-0.0085,0.0000,-0.0021
175.300,3.2232,0.5447,50.6072,-0.0085,0.0000,-0.0022
175.400,3.2254,0.5450,50.6067,-0.0085,0.0000,-0.0022
175.500,3.2280,0.5453,50.6061,-0.0085,0.0000,-0.0022
175.600,3.2316,0.5456,50.6054,-0.0085,0.0000,-0.0022
175.700,3.2364,0.5458,50.6046,-0.0084,0.0000,-0.0023
175.800,3.2431,0.5459,50.6038,-0.0084,0.0000,-0.0023
175.900,3.2521,0.5460,50.6029,-0.0084,0.0000,-0.0023
176.000,3.2641,0.5459,50.6020,-0.0084,0.0000,-0.0023
176.100,3.2795,0.5457,50.6011,-0.0084,0.0000,-0.0024
176.200,3.2987,0.5454,50.6001,-0.0084,0.0000,-0.0024
176.300,3.3223,0.5449,50.5991,-0.0084,0.0000,-0.0025
176.400,3.3507,0.5442,50.5982,-0.0084,0.0000,-0.0025
176.500,3.3841,0.5433,50.5972,-0.0084,0.0000,-0.0026
176.600,3.4229,0.5422,50.5963,-0.0084,0.0000,-0.0027
176.700,3.4673,0.5409,50.5954,-0.0084,0.0000,-0.0028
176.800,3.5174,0.5393,50.5946,-0.0084,0.0000,-0.0029
176.900,3.5732,0.5375,50.5938,-0.0083,0.0000,-0.0030
177.000,3.6346,0.5356,50.5931,-0.0083,0.0000,-0.0032
177.100,3.7016,0.5333,50.5924,-0.0083,0.0000,-0.0033
177.200,3.7737,0.5309,50.5919,-0.0083,-0.0000,-0.0035
177.300,3.8508,0.5283,50.5914,-0.0083,-0.0000,-0.0037
177.400,3.9322,0.5255,50.5911,-0.0083,-0.0000,-0.0039
177.500,4.0175,0.5226,50.5908,-0.0083,-0.0000,-0.0042
177.600,4.1060,0.5195,50.5907,-0.0083,-0.0000,-0.0045
177.700,4.1970,0.5163,50.5906,-0.0083,-0.0000,-0.0047
177.800,4.2898,0.5131,50.5907,-0.0083,-0.0000,-0.0050
177.900,4.3834,0.5098,50.5909,-0.0083,-0.0000,-0.0053
178.000,4.4771,0.5065,50.5912,-0.0083,-0.0000,-0.0057
178.100,4.5701,0.5032,50.5917,-0.0083,-0.0000,-0.0060
178.200,4.6615,0.5000,50.5922,-0.0083,-0.0000,-0.0063
178.300,4.7505,0.4968,50.5929,-0.0083,-0.0000,-0.0067
178.400,4.8364,0.4938,50.5937,-0.0083,-0.0000,-0.0070
178.500,4.9184,0.4909,50.5945,-0.0083,-0.0000,-0.0074
178.600,4.9961,0.4882,50.5955,-0.0083,-0.0000,-0.0077
178.700,5.0688,0.4856,50.5965,-0.0083,-0.0000,-0.0081
178.800,5.1362,0.4833,50.5976,-0.0083,-0.0001,-0.0084
178.900,5.1979,0.4812,50.5988,-0.0083,-0.0001,-0.0087
179.000,5.2538,0.4793,50.6001,-0.0083,-0.0001,-0.0090
179.100,5.3038,0.4776,50.6014,-0.0083,-0.0001,-0.0093
179.200,5.3479,0.4762,50.6027,-0.0083,-0.0001,-0.0096
179.300,5.3862,0.4750,50.6041,-0.0083,-0.0001,-0.0098
179.400,5.4189,0.4740,50.6054,-0.0083,-0.0001,-0.0101
179.500,5.4462,0.4732,50.6068,-0.0083,-0.0001,-0.0103
179.600,5.4686,0.4726,50.6082,-0.0084,-0.0001,-0.0105
179.700,5.4864,0.4721,50.6096,-0.0084,-0.0001,-0.0107
179.800,5.4999,0.4719,50.6109,-0.0084,-0.0001,-0.0108
179.900,5.5097,0.4717,50.6122,-0.0084,-0.0001,-0.0109
180.000,5.5162,0.4717,50.6135,-0.0084,-0.0001,-0.0111
180.100,5.5198,0.4718,50.6147,-0.0084,-0.0001,-0.0112
180.200,5.5210,0.4720,50.6158,-0.0084,-0.0001,-0.0112
180.300,5.5201,0.4723,50.6169,-0.0084,-0.0001,-0.0113
180.400,5.5175,0.4727,50.6179,-0.0084,-0.0001,-0.0113
180.500,5.5135,0.4730,50.6189,-0.0084,-0.0001,-0.0114
180.600,5.5085,0.4735,50.6197,-0.0084,-0.0001,-0.0114
180.700,5.5028,0.4739,50.6205,-0.0084,-0.0001,-0.0114
180.800,5.4967,0.4744,50.6212,-0.0084,-0.0001,-0.0114
180.900,5.4904,0.4749,50.6217,-0.0084,-0.0001,-0.0114
181.000,5.4841,0.4753,50.6222,-0.0084,-0.0001,-0.0113
181.100,5.4780,0.4758,50.6226,-0.0084,-0.0001,-0.0113
181.200,5.4722,0.4762,50.6229,-0.0084,-0.0001,-0.0113
181.300,5.4667,0.4766,50.6231,-0.0084,-0.0001,-0.0113
181.400,5.4614,0.4770,50.6231,-0.0084,-0.0001,-0.0112
181.500,5.4563,0.4774,50.6231,-0.0084,-0.0001,-0.0112
181.600,5.4511,0.4778,50.6230,-0.0084,-0.0000,-0.0111
181.700,5.4456,0.4783,50.6228,-0.0084,-0.0000,-0.0111
181.800,5.4395,0.4787,50.6225,-0.0084,-0.0000,-0.0111
181.900,5.4323,0.4792,50.6221,-0.0084,-0.0000,-0.0110
182.000,5.4236,0.4797,50.6216,-0.0084,-0.0000,-0.0110
182.100,5.4129,0.4804,50.6211,-0.0084,-0.0000,-0.0109
182.200,5.3998,0.4811,50.6205,-0.0084,-0.0000,-0.0109
182.300,5.3836,0.4820,50.6199,-0.0084,-0.0000,-0.0108
182.400,5.3640,0.4830,50.6192,-0.0084,-0.0000,-0.0108
182.500,5.3405,0.4841,50.6185,-0.0084,-0.0000,-0.0107
182.600,5.3127,0.4855,50.6178,-0.0084,-0.0000,-0.0106
182.700,5.2802,0.4870,50.6171,-0.0083,-0.0000,-0.0106
182.800,5.2427,0.4887,50.6163,-0.0083,-0.0000,-0.0105
182.900,5.2001,0.4907,50.6156,-0.0083,-0.0000,-0.0104
183.000,5.1521,0.4929,50.6149,-0.0083,-0.0000,-0.0103
183.100,5.0987,0.4953,50.6142,-0.0083,-0.0000,-0.0101
183.200,5.0400,0.4979,50.6136,-0.0083,-0.0000,-0.0100
183.300,4.9759,0.5008,50.6130,-0.0083,-0.0000,-0.0098
183.400,4.9068,0.5038,50.6124,-0.0083,-0.0000,-0.0096
183.500,4.8328,0.5071,50.6119,-0.0083,-0.0000,-0.0094
183.600,4.7545,0.5105,50.6115,-0.0083,-0.0000,-0.0092
183.700,4.6722,0.5141,50.6111,-0.0082,-0.0000,-0.0090
183.800,4.5866,0.5178,50.6108,-0.0082,0.0000,-0.0087
183.900,4.4983,0.5217,50.6106,-0.0082,0.0000,-0.0084
184.000,4.4080,0.5256,50.6105,-0.0082,0.0000,-0.0081
184.100,4.3164,0.5296,50.6104,-0.0082,0.0000,-0.0078
184.200,4.2243,0.5336,50.6105,-0.0082,0.0000,-0.0075
184.300,4.1324,0.5375,50.6106,-0.0082,0.0000,-0.0072
184.400,4.0417,0.5415,50.6108,-0.0082,0.0000,-0.0069
184.500,3.9528,0.5453,50.6111,-0.0082,0.0000,-0.0065
184.600,3.8666,0.5490,50.6115,-0.0082,0.0000,-0.0062
184.700,3.7835,0.5526,50.6119,-0.0081,0.0000,-0.0058
184.800,3.7044,0.5561,50.6125,-0.0081,0.0000,-0.0055
184.900,3.6297,0.5593,50.6131,-0.0081,0.0001,-0.0051
185.000,3.5598,0.5624,50.6138,-0.0081,0.0001,-0.0048
185.100,3.4951,0.5652,50.6145,-0.0081,0.0001,-0.0045
185.200,3.4358,0.5678,50.6153,-0.0081,0.0001,-0.0042
185.300,3.3822,0.5702,50.6162,-0.0081,0.0001,-0.0039
185.400,3.3341,0.5723,50.6171,-0.0081,0.0001,-0.0036
185.500,3.2916,0.5742,50.6180,-0.0081,0.0001,-0.0033
185.600,3.2546,0.5759,50.6189,-0.0081,0.0001,-0.0030
185.700,3.2227,0.5774,50.6199,-0.0081,0.0001,-0.0028
185.800,3.1957,0.5787,50.6208,-0.0081,0.0001,-0.0026
185.900,3.1734,0.5798,50.6217,-0.0081,0.0001,-0.0024
186.000,3.1552,0.5807,50.6226,-0.0081,0.0001,-0.0022
186.100,3.1408,0.5815,50.6235,-0.0081,0.0001,-0.0021
186.200,3.1298,0.5821,50.6244,-0.0081,0.0001,-0.0020
186.300,3.1217,0.5826,50.6252,-0.0081,0.0001,-0.0018
186.400,3.1162,0.5830,50.6259,-0.0081,0.0001,-0.0018
186.500,3.1127,0.5833,50.6266,-0.0081,0.0001,-0.0017
186.600,3.1111,0.5836,50.6272,-0.0081,0.0001,-0.0016
186.700,3.1108,0.5838,50.6278,-0.0081,0.0001,-0.0016
186.800,3.1117,0.5839,50.6283,-0.0081,0.0001,-0.0015
186.900,3.1134,0.5840,50.6286,-0.0081,0.0001,-0.0015
187.000,3.1155,0.5841,50.6289,-0.0081,0.0001,-0.0015
187.100,3.1179,0.5842,50.6291,-0.0081,0.0001,-0.0015
187.200,3.1203,0.5842,50.6293,-0.0081,0.0001,-0.0015
187.300,3.1224,0.5843,50.6293,-0.0081,0.0001,-0.0015
187.400,3.1243,0.5844,50.6292,-0.0081,0.0001,-0.0015
187.500,3.1258,0.5845,50.6290,-0.0081,0.0001,-0.0015
187.600,3.1270,0.5847,50.6286,-0.0081,0.0001,-0.0015
187.700,3.1279,0.5848,50.6282,-0.0081,0.0001,-0.0015
187.800,3.1287,0.5849,50.6277,-0.0081,0.0001,-0.0016
187.900,3.1297,0.5851,50.6271,-0.0081,0.0001,-0.0016
188.000,3.1312,0.5852,50.6264,-0.0081,0.0001,-0.0016
188.100,3.1335,0.5852,50.6256,-0.0081,0.0001,-0.0016
188.200,3.1372,0.5853,50.6248,-0.0081,0.0001,-0.0017
188.300,3.1427,0.5852,50.6239,-0.0081,0.0001,-0.0017
188.400,3.1506,0.5850,50.6229,-0.0081,0.0001,-0.0017
188.500,3.1614,0.5848,50.6219,-0.0081,0.0001,-0.0017
188.600,3.1756,0.5844,50.6209,-0.0081,0.0001,-0.0018
188.700,3.1938,0.5838,50.6198,-0.0080,0.0001,-0.0018
188.800,3.2162,0.5831,50.6188,-0.0080,0.0001,-0.0019
188.900,3.2435,0.5821,50.6177,-0.0080,0.0001,-0.0019
189.000,3.2759,0.5810,50.6167,-0.0080,0.0001,-0.0020
189.100,3.3136,0.5796,50.6157,-0.0080,0.0001,-0.0021
189.200,3.3570,0.5780,50.6147,-0.0080,0.0001,-0.0022
189.300,3.4061,0.5762,50.6138,-0.0080,0.0001,-0.0023
189.400,3.4609,0.5741,50.6129,-0.0080,0.0001,-0.0024
189.500,3.5214,0.5718,50.6121,-0.0080,0.0001,-0.0026
189.600,3.5874,0.5693,50.6114,-0.0080,0.0001,-0.0027
189.700,3.6586,0.5665,50.6108,-0.0079,0.0001,-0.0029
189.800,3.7348,0.5636,50.6103,-0.0079,0.0001,-0.0031
189.900,3.8154,0.5604,50.6098,-0.0079,0.0001,-0.0033
190.000,3.8998,0.5571,50.6095,-0.0079,0.0001,-0.0036
190.100,3.9875,0.5536,50.6093,-0.0079,0.0001,-0.0038
190.200,4.0777,0.5501,50.6091,-0.0079,0.0001,-0.0041
190.300,4.1696,0.5464,50.6092,-0.0079,0.0001,-0.0044
190.400,4.2625,0.5428,50.6093,-0.0079,0.0001,-0.0047
190.500,4.3554,0.5390,50.6095,-0.0079,0.0001,-0.0050
190.600,4.4476,0.5354,50.6099,-0.0079,0.0000,-0.0054
190.700,4.5383,0.5317,50.6103,-0.0079,0.0000,-0.0057
190.800,4.6265,0.5282,50.6109,-0.0079,0.0000,-0.0061
190.900,4.7116,0.5248,50.6116,-0.0079,0.0000,-0.0064
191.000,4.7929,0.5215,50.6124,-0.0079,0.0000,-0.0068
191.100,4.8697,0.5184,50.6133,-0.0079,0.0000,-0.0071
191.200,4.9417,0.5155,50.6143,-0.0079,0.0000,-0.0075
191.300,5.0082,0.5128,50.6153,-0.0079,0.0000,-0.0078
191.400,5.0692,0.5104,50.6164,-0.0079,0.0000,-0.0081
191.500,5.1242,0.5081,50.6176,-0.0079,0.0000,-0.0084
191.600,5.1734,0.5062,50.6188,-0.0079,0.0000,-0.0087
191.700,5.2166,0.5044,50.6201,-0.0079,0.0000,-0.0090
191.800,5.2540,0.5029,50.6214,-0.0079,0.0000,-0.0092
191.900,5.2858,0.5016,50.6227,-0.0079,0.0000,-0.0095
192.000,5.3122,0.5005,50.6240,-0.0079,0.0000,-0.0097
192.100,5.3337,0.4996,50.6253,-0.0079,0.0000,-0.0099
192.200,5.3505,0.4989,50.6266,-0.0080,0.0000,-0.0101
192.300,5.3631,0.4984,50.6279,-0.0080,0.0000,-0.0102
192.400,5.3720,0.4981,50.6291,-0.0080,0.0000,-0.0103
192.500,5.3775,0.4978,50.6303,-0.0080,0.0000,-0.0105
192.600,5.3802,0.4977,50.6314,-0.0080,0.0000,-0.0105
192.700,5.3803,0.4977,50.6325,-0.0080,0.0000,-0.0106
192.800,5.3785,0.4978,50.6335,-0.0080,0.0000,-0.0107
192.900,5.3749,0.4979,50.6345,-0.0080,0.0000,-0.0107
193.000,5.3699,0.4981,50.6353,-0.0080,0.0000,-0.0107
193.100,5.3640,0.4983,50.6361,-0.0080,0.0000,-0.0108
193.200,5.3572,0.4986,50.6368,-0.0080,0.0000,-0.0108
193.300,5.3501,0.4989,50.6374,-0.0080,0.0000,-0.0108
193.400,5.3428,0.4992,50.6379,-0.0080,0.0000,-0.0108
193.500,5.3355,0.4995,50.6383,-0.0080,0.0000,-0.0107
193.600,5.3284,0.4998,50.6386,-0.0080,0.0000,-0.0107
193.700,5.3216,0.5000,50.6389,-0.0080,0.0000,-0.0107
193.800,5.3151,0.5003,50.6390,-0.0080,0.0000,-0.0106
193.900,5.3088,0.5006,50.6390,-0.0080,0.0000,-0.0106
194.000,5.3026,0.5008,50.6389,-0.0080,0.0000,-0.0106
194.100,5.2964,0.5011,50.6387,-0.0080,0.0000,-0.0105
194.200,5.2899,0.5013,50.6384,-0.0080,0.0000,-0.0105
194.300,5.2828,0.5016,50.6380,-0.0080,0.0000,-0.0104
194.400,5.2746,0.5019,50.6375,-0.0080,0.0000,-0.0104
194.500,5.2649,0.5023,50.6370,-0.0080,0.0000,-0.0104
194.600,5.2532,0.5028,50.6364,-0.0080,0.0000,-0.0103
194.700,5.2391,0.5034,50.6358,-0.0080,0.0000,-0.0103
194.800,5.2219,0.5041,50.6351,-0.0080,0.0000,-0.0102
194.900,5.2013,0.5049,50.6343,-0.0079,0.0000,-0.0102
195.000,5.1768,0.5059,50.6336,-0.0079,0.0000,-0.0101
195.100,5.1480,0.5070,50.6328,-0.0079,0.0000,-0.0100
195.200,5.1145,0.5084,50.6320,-0.0079,0.0000,-0.0099
195.300,5.0761,0.5099,50.6312,-0.0079,0.0000,-0.0099
195.400,5.0325,0.5116,50.6304,-0.0079,0.0000,-0.0097
195.500,4.9836,0.5136,50.6296,-0.0079,0.0000,-0.0096
195.600,4.9293,0.5158,50.6289,-0.0079,0.0000,-0.0095
195.700,4.8695,0.5182,50.6282,-0.0079,0.0000,-0.0093
195.800,4.8045,0.5207,50.6275,-0.0078,0.0001,-0.0092
195.900,4.7345,0.5235,50.6269,-0.0078,0.0001,-0.0090
196.000,4.6596,0.5265,50.6263,-0.0078,0.0001,-0.0088
196.100,4.5804,0.5297,50.6258,-0.0078,0.0001,-0.0086
196.200,4.4973,0.5330,50.6254,-0.0078,0.0001,-0.0083
196.300,4.4108,0.5364,50.6250,-0.0078,0.0001,-0.0081
196.400,4.3216,0.5399,50.6247,-0.0078,0.0001,-0.0078
196.500,4.2304,0.5435,50.6245,-0.0078,0.0001,-0.0075
196.600,4.1379,0.5472,50.6244,-0.0078,0.0001,-0.0072
196.700,4.0450,0.5508,50.6244,-0.0077,0.0001,-0.0069
196.800,3.9523,0.5545,50.6244,-0.0077,0.0001,-0.0066
196.900,3.8607,0.5581,50.6246,-0.0077,0.0001,-0.0062
197.000,3.7710,0.5616,50.6248,-0.0077,0.0001,-0.0059
197.100,3.6839,0.5650,50.6251,-0.0077,0.0001,-0.0055
197.200,3.6001,0.5683,50.6255,-0.0077,0.0001,-0.0052
197.300,3.5201,0.5714,50.6260,-0.0077,0.0001,-0.0048
197.400,3.4445,0.5743,50.6265,-0.0077,0.0001,-0.0045
197.500,3.3738,0.5771,50.6271,-0.0077,0.0001,-0.0042
197.600,3.3083,0.5796,50.6278,-0.0077,0.0001,-0.0038
197.700,3.2483,0.5819,50.6285,-0.0077,0.0001,-0.0035
197.800,3.1938,0.5840,50.6293,-0.0077,0.0001,-0.0032
197.900,3.1449,0.5859,50.6301,-0.0077,0.0001,-0.0029
198.000,3.1016,0.5875,50.6310,-0.0076,0.0001,-0.0027
198.100,3.0638,0.5889,50.6319,-0.0076,0.0001,-0.0024
198.200,3.0311,0.5901,50.6327,-0.0076,0.0001,-0.0022
198.300,3.0033,0.5912,50.6336,-0.0076,0.0001,-0.0020
198.400,2.9801,0.5920,50.6345,-0.0076,0.0001,-0.0018
198.500,2.9612,0.5927,50.6353,-0.0076,0.0001,-0.0016
198.600,2.9460,0.5932,50.6361,-0.0076,0.0001,-0.0015
198.700,2.9341,0.5937,50.6369,-0.0076,0.0001,-0.0013
198.800,2.9252,0.5939,50.6377,-0.0076,0.0001,-0.0012
198.900,2.9189,0.5941,50.6383,-0.0076,0.0001,-0.0011
199.000,2.9146,0.5943,50.6390,-0.0077,0.0002,-0.0010
199.100,2.9122,0.5943,50.6395,-0.0077,0.0002,-0.0010
199.200,2.9111,0.5943,50.6400,-0.0077,0.0002,-0.0009
199.300,2.9112,0.5943,50.6404,-0.0077,0.0002,-0.0009
199.400,2.9120,0.5942,50.6407,-0.0077,0.0002,-0.0009
199.500,2.9134,0.5941,50.6409,-0.0077,0.0002,-0.0009
199.600,2.9150,0.5940,50.6411,-0.0077,0.0002,-0.0008
199.700,2.9165,0.5939,50.6411,-0.0077,0.0002,-0.0008
199.800,2.9179,0.5938,50.6411,-0.0077,0.0002,-0.0009
199.900,2.9189,0.5938,50.6409,-0.0077,0.0002,-0.0009
200.000,2.9196,0.5937,50.6406,-0.0076,0.0002,-0.0009
200.100,2.9199,0.5937,50.6402,-0.0076,0.0002,-0.0009
200.200,2.9200,0.5937,50.6398,-0.0076,0.0002,-0.0009
200.300,2.9201,0.5937,50.6392,-0.0076,0.0002,-0.0009
200.400,2.9202,0.5936,50.6385,-0.0076,0.0002,-0.0010
200.500,2.9208,0.5936,50.6377,-0.0076,0.0002,-0.0010
200.600,2.9224,0.5935,50.6369,-0.0076,0.0002,-0.0010
200.700,2.9252,0.5934,50.6360,-0.0076,0.0002,-0.0010
200.800,2.9299,0.5932,50.6350,-0.0076,0.0002,-0.0010
200.900,2.9370,0.5929,50.6340,-0.0076,0.0002,-0.0011
201.000,2.9471,0.5924,50.6329,-0.0076,0.0002,-0.0011
201.100,2.9605,0.5918,50.6318,-0.0076,0.0002,-0.0011
201.200,2.9779,0.5911,50.6307,-0.0076,0.0002,-0.0012
201.300,2.9996,0.5902,50.6296,-0.0076,0.0002,-0.0012
201.400,3.0262,0.5890,50.6284,-0.0075,0.0002,-0.0013
201.500,3.0579,0.5877,50.6273,-0.0075,0.0002,-0.0014
201.600,3.0949,0.5861,50.6263,-0.0075,0.0002,-0.0014
201.700,3.1376,0.5842,50.6252,-0.0075,0.0002,-0.0015
201.800,3.1861,0.5822,50.6242,-0.0075,0.0001,-0.0016
201.900,3.2403,0.5798,50.6233,-0.0075,0.0001,-0.0018
